_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
1417,3059,15010,The Last Place on Earth,"Comedy,Drama",0,61.0,147.0,James Slocum,The Last Place on Earth,"Comedy,Drama",86.0,74.0,168,"James Slocum,"
1418,3059,16690,The Last Place on Earth,"Comedy,Drama",0,61.0,147.0,James Slocum,The Last Guy on Earth,Comedy,,,166,"Jim Fitzpatrick,"
1419,3060,9001,How to Survive a Plague,"Documentary,History,News",110,76.0,2963.0,David France,How to Survive a Plague,"Documentary,Special Interest",109.0,80.0,5879,"David France,"
1420,3065,870,Sicario,"Action,Crime,Drama",121,76.0,210412.0,Denis Villeneuve,Sicario,"Action,Adventure,Drama,Mystery",121.0,80.0,63602,"Denis Villeneuve,"
1421,3069,3866,The Imitation Game,"Biography,Drama,Mystery",114,81.0,485383.0,Morten Tyldum,The Imitation Game,"Drama,Mystery",114.0,84.0,100759,"Morten Tyldum,"
1422,3076,11803,About Cherry,Drama,98,48.0,8092.0,Stephen Elliott,About Cherry,Drama,102.0,46.0,3100,"Stephen Elliott,"
1423,3077,960,The Second Best Exotic Marigold Hotel,"Comedy,Drama",122,66.0,23079.0,John Madden,The Second Best Exotic Marigold Hotel,Comedy,122.0,70.0,17616,"John Madden (II),"
1424,3077,13274,The Second Best Exotic Marigold Hotel,"Comedy,Drama",122,66.0,23079.0,John Madden,The Best Exotic Marigold Hotel,"Comedy,Drama",123.0,76.0,71846,"John Madden,"
1425,3080,834,The Road Within,"Comedy,Drama",100,71.0,9265.0,Gren Wells,The Road Within,"Comedy,Drama",100.0,74.0,793,"Gren Wells,"
1426,3103,9945,Undercover Mother,"Action,Comedy,Family",30,,,,Undercover Brother,Comedy,86.0,56.0,56111,"Malcolm D. Lee,"
1427,3139,10096,The Claw Prank Redemption,"Comedy,Family,Sci-Fi",30,88.0,17.0,,The Shawshank Redemption,Drama,142.0,88.0,881901,"Frank Darabont,"
1428,3159,18431,The Cosby Show,"Comedy,Family,Romance",30,74.0,25388.0,,The Jimmy Show,"Comedy,Drama",97.0,56.0,764,"Frank Whaley,"
1429,3165,13975,Emma's Chance,"Drama,Family,Sport",93,63.0,349.0,Anna Elizabeth James,Emma's Chance,Drama,93.0,70.0,67,"Anna Elizabeth James,"
1430,3166,8320,Jack of the Red Hearts,"Drama,Family",102,72.0,743.0,Janet Grillo,Jack of the Red Hearts,Drama,100.0,74.0,264,"Janet Grillo,"
1431,3170,16143,Full Out,"Biography,Drama,Family",90,67.0,546.0,Sean Cisterna,Full Count,Drama,90.0,62.0,137,"Jason Wiles,"
1432,3171,2860,The Lone Ranger,"Action,Adventure,Western",150,65.0,183864.0,Gore Verbinski,The Lone Ranger,"Action,Adventure,Kids,Family,Western",149.0,66.0,136581,"Gore Verbinski,"
1433,3171,8068,The Lone Ranger,"Action,Adventure,Western",150,65.0,183864.0,Gore Verbinski,The Lone Ranger,"Action,Adventure,Television,Western",95.0,72.0,336,
1434,3173,6142,Van Helsing,"Action,Adventure",131,60.0,198920.0,Stephen Sommers,Van Helsing,"Action,Adventure,Horror",145.0,64.0,608425,"Stephen Sommers,"
1435,3175,11522,Descendants,"Action,Adventure,Comedy",112,64.0,7731.0,Kenny Ortega,Descendants,,120.0,76.0,1273,"Kenny Ortega,"
1436,3175,11524,Descendants,"Action,Adventure,Comedy",112,64.0,7731.0,Kenny Ortega,Descendants,,120.0,84.0,287,"Kenny Ortega,"
1437,3183,47,Batman: Return of the Caped Crusaders,"Comedy,Television",16,,,,Batman: Return Of The Caped Crusaders,,72.0,76.0,242,"Rick Morales,"
1438,3188,2657,Affairs to Remember,Comedy,28,82.0,14.0,Don Roos,Stories to Remember,"Animation,Kids,Family",30.0,,5,
1439,3200,2386,Entourage,"Comedy,Drama",28,85.0,137201.0,Doug Ellin,Entourage,Comedy,105.0,68.0,30445,"Doug Ellin,"
1440,3209,840,Birds of America,"Comedy,Drama",85,62.0,4864.0,Craig Lucas,Birds of America,"Comedy,Drama",85.0,62.0,2472,"Craig Lucas,"
1441,3212,11207,Three to Tango,"Comedy,Romance",98,61.0,16481.0,Damon Santostefano,Three to Tango,"Comedy,Drama,Romance",99.0,54.0,36643,"Damon Santostefano,"
1442,3221,7957,Numb,"Comedy,Drama,Romance",93,67.0,7154.0,Harris Goldberg,Numb,"Comedy,Drama",93.0,66.0,3352,"Harris Goldberg,"
1443,3229,5074,Food Fight,Comedy,21,,,Ted Wass,Fist Fight,Comedy,,,220,"Richie Keen,"
1444,3233,7720,American Crime,Drama,43,77.0,5848.0,John Ridley,American Me,Drama,126.0,82.0,10214,"Edward James Olmos,"
1445,3233,11308,American Crime,Drama,43,77.0,5848.0,John Ridley,American Pastime,Drama,107.0,68.0,1567,"Desmond Nakano,"
1446,3233,11951,American Crime,Drama,43,77.0,5848.0,John Ridley,American Made,Mystery,,,176,"Doug Liman,"
1447,3233,15068,American Crime,Drama,43,77.0,5848.0,John Ridley,An American Crime,Drama,98.0,74.0,11381,"Tommy O'Haver,"
1448,3235,4762,Getting On,Comedy,30,82.0,735.0,,Getting In,"Comedy,Mystery",90.0,58.0,882,"Doug Liman,"
1449,3235,15208,Getting On,Comedy,30,82.0,735.0,,Getting Off,Drama,85.0,,4,"Julie Lynch,Julie A. Lynch,"
1450,3245,10598,Anger Management,"Comedy,Romance",22,67.0,27189.0,Bruce Helford,Under New Management,Comedy,,60.0,193,"Joe Otting,"
1451,3247,7530,Los nuestros,"Action,Mystery",0,65.0,115.0,,Los muertos,"Action,Adventure,Art House,International,Drama",,,1,"Santiago Mohar Volkow,"
1452,3258,17913,The Americans,"Crime,Drama,Mystery",44,83.0,48884.0,Joseph Weisberg,Two Americans,Documentary,,,33,"Dan DeVivo,Valeria Fernndez,"
1453,3259,8969,In the Loop,Comedy,106,75.0,44708.0,Armando Iannucci,In the Loop,"Art House,International,Comedy",102.0,62.0,226536,"Armando Iannucci,"
1454,3262,13046,Mother,Comedy,28,91.0,417.0,Dale Stern,Mother,Drama,,,48,"Darren Aronofsky,"
1455,3270,16495,The Ron Clark Story,"Biography,Drama",90,77.0,7596.0,Randa Haines,The Rosa Parks Story,Drama,90.0,78.0,1028,"Julie Dash,"
1456,3273,11836,Mr. Pig,Drama,100,64.0,125.0,Diego Luna,Mr. Pip,Drama,130.0,72.0,1011,"Andrew Adamson,"
1457,3279,7391,Rumbos Paralelos,Drama,0,64.0,162.0,Rafael Montero,Rumbos Paralelos,"Art House,International,Drama",,60.0,14,"Rafael Montero,"
1458,3283,7395,Qu Culpa Tiene el Nio?,"Comedy,Romance",105,70.0,1349.0,Gustavo Loza,Qu Culpa Tiene el Nio?,"Art House,International,Comedy,Romance",105.0,66.0,133,"Gustavo Loza,"
1459,3284,4587,Me ests matando Susana,"Comedy,Drama,Romance",100,73.0,426.0,Roberto Sneider,Me ests matando Susana,,102.0,76.0,44,"Roberto Sneider,"
1460,3287,1647,No Manches Frida,Comedy,100,57.0,651.0,Nacho G. Velilla,No Manches Frida,Comedy,100.0,82.0,2424,"Nacho G. Velilla,"
1461,3291,6589,We're the Millers,"Comedy,Crime",110,70.0,321499.0,Rawson Marshall Thurber,We're The Millers,Comedy,110.0,76.0,159937,"Rawson Marshall Thurber,"
1462,3294,10570,Let's Be Cops,Comedy,104,65.0,108652.0,Luke Greenfield,Let's Be Cops,"Action,Adventure,Comedy",109.0,66.0,61954,"Luke Greenfield,"
1463,3295,4776,The Wedding Ringer,Comedy,101,67.0,54891.0,Jeremy Garelick,The Wedding Ringer,Comedy,101.0,72.0,39939,"Jeremy Garelick,"
1464,3298,10587,Be Somebody,"Comedy,Drama",88,63.0,829.0,Joshua Caldwell,Be Somebody,Drama,88.0,64.0,144,"Joshua Caldwell,"
1465,3298,12602,Be Somebody,"Comedy,Drama",88,63.0,829.0,Joshua Caldwell,Joe Somebody,"Comedy,Drama",98.0,50.0,31273,"John Pasquin,"
1466,3309,2582,Hot Rod,Comedy,88,67.0,60942.0,Akiva Schaffer,Hot Rod,"Action,Adventure,Comedy",87.0,66.0,304038,"Akiva Schaffer,"
1467,3310,5452,Internet Famous,Comedy,87,36.0,647.0,Michael J. Gallagher,Internet Famous,Comedy,90.0,56.0,65,"Michael J. Gallagher,"
1468,3312,8244,Smiley,"Comedy,Horror",95,35.0,7258.0,Michael J. Gallagher,Smiley,Horror,90.0,48.0,6636,"Michael Gallagher,Michael J. Gallagher,"
1469,3345,1161,Mean Dreams,Mystery,108,73.0,62.0,Nathan Morlando,Mean Dreams,"Art House,International,Mystery",108.0,80.0,66,"Nathan Morlando,"
1470,3351,10883,Naomi and Ely's No Kiss List,"Comedy,Drama,Romance",89,57.0,4562.0,Kristin Hanggi,Naomi and Ely's No Kiss List,"Comedy,Drama,Romance",89.0,60.0,348,"Kristen Hanggi,"
1471,3353,13295,Fun Size,"Adventure,Comedy",86,54.0,11414.0,Josh Schwartz,Fun Size,Comedy,86.0,64.0,25174,"Josh Schwartz,"
1472,3360,433,Deadly Lessons,"Comedy,Mystery",138,49.0,886.0,Stuart Paul,Deadly Lessons,"Comedy,Mystery",138.0,,1,"Stuart Paul (III) ,"
1473,3368,5703,Century of Black Cinema,Documentary,120,66.0,10.0,Ted Newsom,Century of Black Cinema,"Documentary,Special Interest,Television",120.0,,41,
1474,3374,6465,Rock Dog,"Animation,Comedy,Family",80,80.0,60.0,Ash Brannon,Rock Dog,Drama,80.0,,31,"Ash Brannon,"
1475,3377,15840,Swallows and Amazons,Family,97,64.0,388.0,Philippa Lowthorpe,Swallows and Amazons,"Kids,Family",,72.0,435,"Philippa Lowthorpe,"
1476,3378,8535,The Loud House,"Animation,Short,Comedy",0,95.0,24.0,Chris Savino,The Good House,"Comedy,Drama",,,159,
1477,3380,18692,Billy & Mandy's Big Boogey Adventure,"Animation,Adventure,Comedy",80,76.0,617.0,"Robert Alvarez,Russell Calabrese",Billy & Mandy's Big Boogey Adventure,"Action,Adventure,Animation,Comedy,Kids,Family,Science Fiction,Fantasy,Television",80.0,74.0,120,"Shaun Cashman,"
1478,3383,10517,The Powerpuff Girls Movie,"Animation,Action,Adventure",73,65.0,7820.0,Craig McCracken,The Powerpuff Girls - The Movie,"Action,Adventure,Animation,Comedy,Kids,Family",74.0,62.0,10388,"Craig McCracken,Kim Jong-ho,Jeong Chang-Yul,"
1479,3392,4566,Jaws,Comedy,0,72.0,27.0,,Jaws,"Action,Adventure,Drama,Mystery",124.0,70.0,941255,"Steven Spielberg,"
1480,3393,1222,Norm of the North,"Animation,Adventure,Comedy",90,37.0,5030.0,Trevor Wall,Norm of the North,"Action,Adventure,Animation,Comedy",86.0,40.0,7519,"Trevor Wall,"
1481,3395,2854,Tom & Jerry: Back to Oz,"Animation,Adventure,Comedy",81,69.0,87.0,"Spike Brandt,Tony Cervone",Tom and Jerry: Back to Oz,,81.0,68.0,15,"Spike Brandt,Tony Cervone,"
1482,3396,991,Ratchet & Clank,"Animation,Action,Adventure",94,57.0,4756.0,"Kevin Munroe,Jericca Cleland",Ratchet & Clank,"Action,Adventure,Animation,Comedy",94.0,64.0,9087,"Kevin Munroe,Jericca Cleland,"
1483,3398,1024,The Emperor's New Groove,"Animation,Adventure,Comedy",78,73.0,130650.0,Mark Dindal,The Emperor's New Groove,"Animation,Kids,Family,Science Fiction,Fantasy",79.0,68.0,449393,"Mark Dindal,"
1484,3398,4674,The Emperor's New Groove,"Animation,Adventure,Comedy",78,73.0,130650.0,Mark Dindal,The Emperor's New Clothes,"Comedy,Documentary",,70.0,248,"Michael Winterbottom,"
1485,3401,1025,Lilo & Stitch,"Animation,Adventure,Comedy",85,72.0,119475.0,"Dean DeBlois,Chris Sanders",Lilo & Stitch,"Action,Adventure,Animation,Comedy",85.0,66.0,466016,"Dean DeBlois,Chris Sanders,"
1486,3407,1034,Beauty and the Beast,"Animation,Family,Fantasy",84,80.0,314031.0,"Gary Trousdale,Kirk Wise",Beauty and the Beast,"Animation,Drama,Kids,Family,Musical,Performing Arts,Science Fiction,Fantasy,Romance",85.0,74.0,758382,"Gary Trousdale,"
1487,3407,10501,Beauty and the Beast,"Animation,Family,Fantasy",84,80.0,314031.0,"Gary Trousdale,Kirk Wise",Beauty Bites Beast,Documentary,84.0,,5,"Ellen Snortland,"
1488,3407,12682,Beauty and the Beast,"Animation,Family,Fantasy",84,80.0,314031.0,"Gary Trousdale,Kirk Wise",Beauty and the Beast,"Drama,Musical,Performing Arts,Science Fiction,Fantasy,Romance",,,25659,"Bill Condon,"
1489,3407,18878,Beauty and the Beast,"Animation,Family,Fantasy",84,80.0,314031.0,"Gary Trousdale,Kirk Wise",Beauty and the Beast,"Kids,Family",50.0,68.0,30,
1490,3408,1033,The Hunchback of Notre Dame,"Animation,Drama,Family",91,69.0,104808.0,"Gary Trousdale,Kirk Wise",The Hunchback of Notre Dame,"Animation,Drama,Kids,Family",91.0,64.0,125243,"Gary Trousdale,Kirk Wise,"
1491,3409,1029,Tarzan,"Animation,Adventure,Family",88,72.0,146791.0,"Chris Buck,Kevin Lima",Tarzan,"Action,Adventure,Animation,Drama",88.0,64.0,369347,"Chris Buck,Kevin Lima,"
1492,3409,2836,Tarzan,"Animation,Adventure,Family",88,72.0,146791.0,"Chris Buck,Kevin Lima",Tarzan 2,"Kids,Family",,68.0,83,"Brian Smith,"
1493,3410,1002,Hercules,"Animation,Adventure,Comedy",93,72.0,145492.0,"Ron Clements,John Musker",Hercules,"Animation,Kids,Family,Science Fiction,Fantasy",93.0,66.0,387897,"John Musker,Ron Clements,"
1494,3411,2243,Kung Fu Panda 2,"Animation,Action,Adventure",90,73.0,186380.0,Jennifer Yuh Nelson,Kung Fu Panda 3,Animation,94.0,78.0,98344,"Alessandro Carloni,Jennifer Yuh Nelson,"
1495,3411,3105,Kung Fu Panda 2,"Animation,Action,Adventure",90,73.0,186380.0,Jennifer Yuh Nelson,Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Kids,Family",88.0,76.0,144578,"Jennifer Yuh Nelson,"
1496,3412,1030,Mulan,"Animation,Adventure,Family",88,75.0,175151.0,"Tony Bancroft,Barry Cook",Mulan,"Action,Adventure,Animation,Kids,Family",88.0,68.0,610174,"Barry Cook,Tony Bancroft,"
1497,3413,1031,Pocahontas,"Animation,Adventure,Drama",81,67.0,121885.0,"Mike Gabriel,Eric Goldberg",Pocahontas,"Action,Adventure,Animation,Drama",81.0,64.0,560245,"Eric Goldberg,Mike Gabriel,"
1498,3414,996,Aladdin,"Animation,Adventure,Comedy",90,80.0,265028.0,"Ron Clements,John Musker",Aladdin,"Action,Adventure,Animation,Comedy,Kids,Family,Musical,Performing Arts",90.0,74.0,937776,"John Musker,Ron Clements,"
1499,3416,6076,Edge of Darkness,"Crime,Drama,Mystery",117,66.0,76176.0,Martin Campbell,Edge of Darkness,"Drama,Mystery",108.0,56.0,542412,"Martin Campbell,"
1500,3417,2576,Ice Age: Dawn of the Dinosaurs,"Animation,Action,Adventure",94,70.0,169594.0,"Carlos Saldanha,Mike Thurmeier",Ice Age: Dawn of the Dinosaurs (Ice Age 3),"Action,Adventure,Animation,Comedy,Kids,Family",94.0,72.0,553636,"Carlos Saldanha,Mike Thurmeier,"
1501,3420,11543,The Jungle Book: Mowgli's Story,"Adventure,Family",77,43.0,474.0,Nick Marck,The Jungle Book: Mowgli's Story,"Action,Adventure,Kids,Family",77.0,60.0,414,"Nick Marck,"
1502,3421,126,The Jungle Book,"Adventure,Family,Romance",111,60.0,13451.0,Stephen Sommers,The Jungle Book,"Action,Adventure,Kids,Family",111.0,84.0,88582,"Jon Favreau,"
1503,3423,6061,The Sorcerer's Apprentice,"Action,Adventure,Family",109,61.0,125676.0,Jon Turteltaub,The Sorcerer's Apprentice,"Action,Adventure,Comedy,Drama,Kids,Family,Science Fiction,Fantasy",111.0,66.0,142273,"Jon Turtletaub,Jon Turteltaub,"
1504,3424,4220,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy",113,63.0,108129.0,Michael Apted,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Action,Adventure,Kids,Family,Science Fiction,Fantasy",113.0,70.0,157011,"Michael Apted,"
1505,3425,548,Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy",106,59.0,87789.0,Thor Freudenthal,Percy Jackson: Sea of Monsters,"Action,Adventure,Drama,Science Fiction,Fantasy",110.0,68.0,103376,"Thor Freudenthal,"
1506,3426,13539,Percy Jackson & the Olympians: The Lightning Thief,"Adventure,Family,Fantasy",118,59.0,143056.0,Chris Columbus,Percy Jackson & the Olympians: The Lightning Thief,"Action,Adventure,Comedy,Drama,Science Fiction,Fantasy",83.0,66.0,253745,"Chris Columbus,"
1507,3434,3431,Enchanted,"Animation,Comedy,Family",107,71.0,144206.0,Kevin Lima,Enchanted,"Comedy,Kids,Family,Romance",108.0,76.0,406695,"Kevin Lima,"
1508,3449,1226,Cinderella,"Drama,Family,Fantasy",105,70.0,106844.0,Kenneth Branagh,Cinderella,"Kids,Family,Science Fiction,Fantasy,Romance",105.0,78.0,76376,"Kenneth Branagh,"
1509,3453,5610,Antz,"Animation,Adventure,Comedy",83,66.0,125808.0,"Eric Darnell,Tim Johnson",Antz,"Animation,Comedy,Kids,Family,Science Fiction,Fantasy",83.0,60.0,651216,"Eric Darnell,Tim Johnson,"
1510,3454,4086,Happy Feet 2,"Animation,Comedy,Family",100,59.0,32826.0,"George Miller,Gary Eck",Happy Feet,"Animation,Comedy,Kids,Family",109.0,72.0,616679,"George Miller,Warren Coleman,Judy Morris,"
1511,3455,7632,Wallace & Gromit: The Curse of the Were-Rabbit,,0,74.0,74.0,,Wallace & Gromit: The Curse of the Were-Rabbit,"Action,Adventure,Animation,Comedy,Kids,Family",94.0,68.0,384785,"Steve Box,Nick Park,"
1512,3460,639,The Adventures of Tintin,Family,10,,,,The Adventures of Huck Finn,"Action,Adventure,Drama,Kids,Family",108.0,58.0,20361,"Stephen Sommers,"
1513,3460,5337,The Adventures of Tintin,Family,10,,,,The Adventures of Ragtime,,120.0,,1,"William Byron Hillman,"
1514,3460,8714,The Adventures of Tintin,Family,10,,,,The Adventures of Robin Hood,"Action,Adventure,Classics,Romance",102.0,74.0,33473,"Michael Curtiz,William Keighley,"
1515,3460,13844,The Adventures of Tintin,Family,10,,,,The Adventures of Tintin,"Action,Adventure,Animation,Kids,Family",107.0,74.0,76782,"Steven Spielberg,"
1516,3463,11101,Madagascar 3: Europe's Most Wanted,"Animation,Adventure,Comedy",93,69.0,121092.0,"Eric Darnell,Tom McGrath",Madagascar 3: Europe's Most Wanted,"Action,Adventure,Animation,Comedy,Kids,Family",93.0,76.0,256038,"Conrad Vernon,Eric Darnell,Tom McGrath,"
1517,3464,4592,Puss in Boots: The Three Diablos,"Animation,Short,Adventure",13,70.0,2621.0,Raman Hui,Puss in Boots: The Three Diablos,"Action,Adventure,Animation,Special Interest",13.0,72.0,78,"Raman Hui,"
1518,3465,1189,Ice Age: The Meltdown,"Animation,Action,Adventure",91,69.0,197281.0,Carlos Saldanha,Ice Age 2: The Meltdown,"Action,Adventure,Animation,Comedy,Documentary,Kids,Family",90.0,72.0,853892,"Carlos Saldanha,"
1519,3467,17090,Madagascar: Escape 2 Africa,"Animation,Action,Adventure",89,67.0,148646.0,"Eric Darnell,Tom McGrath",Madagascar: Escape 2 Africa,"Action,Adventure,Animation,Comedy,Kids,Family",89.0,72.0,365681,"Tom McGrath,Eric Darnell,"
1520,3468,4591,Shrek Forever After,"Animation,Adventure,Comedy",93,64.0,140653.0,Mike Mitchell,Shrek Forever After,"Action,Adventure,Animation,Comedy,Kids,Family,Science Fiction,Fantasy",93.0,70.0,352444,"Mike Mitchell (VI),"
1521,3469,4590,Shrek the Third,"Animation,Adventure,Comedy",93,61.0,214894.0,"Chris Miller,Raman Hui",Shrek the Third,"Animation,Comedy,Kids,Family,Science Fiction,Fantasy",92.0,68.0,2217953,"Chris Miller,Raman Hui,"
1522,3471,10797,Highlander II: The Quickening,"Action,Adventure,Fantasy",91,41.0,36829.0,Russell Mulcahy,Highlander 2: The Quickening,"Action,Adventure,Science Fiction,Fantasy",90.0,52.0,52910,"Russell Mulcahy,"
1523,3477,13759,Beyond the Rocks,"Drama,Romance",80,78.0,1965.0,Sam Wood,Beyond the Rave,"Horror,Mystery",,44.0,67,"Matthias Hoene,"
1524,3488,11460,A Cinderella Story,"Comedy,Family,Romance",95,59.0,63962.0,Mark Rosman,A Cinderella Story,"Comedy,Drama,Kids,Family,Romance",95.0,56.0,31659364,"Mark Rosman,"
1525,3489,529,Tangled,"Animation,Television",0,,,,Tangled,"Animation,Comedy,Kids,Family,Musical,Performing Arts",100.0,82.0,148762,"Nathan Greno,Byron Howard,"
1526,3491,1027,Dinosaur,"Animation,Adventure,Family",82,65.0,39000.0,"Eric Leighton,Ralph Zondag",Dinosaur,"Action,Adventure,Animation,Kids,Family",82.0,60.0,70856,"Ralph Zondag,Eric Leighton,"
1527,3493,6643,The Iron Giant,"Animation,Action,Adventure",86,80.0,130639.0,Brad Bird,The Iron Giant,"Animation,Kids,Family,Science Fiction,Fantasy",86.0,68.0,203132,"Brad Bird,"
1528,3494,1021,Wreck-It Ralph,"Animation,Adventure,Comedy",101,78.0,276606.0,Rich Moore,Wreck-it Ralph,"Animation,Comedy,Kids,Family",92.0,82.0,237059,"Rich Moore,"
1529,3495,4598,Monsters vs. Aliens,"Animation,Action,Adventure",94,65.0,116381.0,"Rob Letterman,Conrad Vernon",Monsters vs. Aliens,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",94.0,68.0,589862,"Robert Letterman,Rob Letterman,Conrad Vernon,"
1530,3496,1078,Despicable Me,"Animation,Adventure,Comedy",95,77.0,392108.0,"Pierre Coffin,Chris Renaud",Despicable Me,"Animation,Comedy,Kids,Family",95.0,80.0,265948,"Pierre Coffin,Chris Renaud,"
1531,3496,2925,Despicable Me,"Animation,Adventure,Comedy",95,77.0,392108.0,"Pierre Coffin,Chris Renaud",Despicable Me 2,"Animation,Comedy,Kids,Family",98.0,84.0,368722,"Pierre Coffin,Chris Renaud,"
1532,3496,14552,Despicable Me,"Animation,Adventure,Comedy",95,77.0,392108.0,"Pierre Coffin,Chris Renaud",Despicable Me 3,"Animation,Comedy",,,46637,
1533,3497,1231,How to Train Your Dragon 2,"Animation,Action,Adventure",102,79.0,225231.0,Dean DeBlois,How to Train Your Dragon 2,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",105.0,86.0,186939,"Dean DeBlois,"
1534,3497,2917,How to Train Your Dragon 2,"Animation,Action,Adventure",102,79.0,225231.0,Dean DeBlois,How to Train Your Dragon,"Animation,Kids,Family,Science Fiction,Fantasy",98.0,84.0,310257,"Dean DeBlois,Chris Sanders,"
1535,3497,4661,How to Train Your Dragon 2,"Animation,Action,Adventure",102,79.0,225231.0,Dean DeBlois,How To Train Your Dragon 3,Animation,,,38864,
1536,3499,8563,Shark Tale,"Animation,Adventure,Comedy",90,60.0,134185.0,"Bibo Bergeron,Vicky Jenson",Shark Tale,"Action,Adventure,Animation,Comedy,Kids,Family",90.0,64.0,682207,"Rob Letterman,Bibo Bergeron,Vicky Jenson,"
1537,3500,2444,Over the Hedge,"Animation,Adventure,Comedy",83,68.0,128865.0,"Tim Johnson,Karey Kirkpatrick",Over the Hedge,"Animation,Comedy,Kids,Family",84.0,72.0,543152,"Tim Johnson,Karey Kirkpatrick,"
1538,3501,5170,Bee Movie,"Animation,Adventure,Comedy",91,62.0,107364.0,"Steve Hickner,Simon J. Smith",Bee Movie,"Animation,Comedy,Kids,Family",90.0,64.0,387515,"Simon Smith,Simon J. Smith,Steve Hickner,Stephen Hickner,"
1539,3502,17603,Flushed Away,"Animation,Adventure,Comedy",85,67.0,86340.0,"David Bowers,Sam Fell",Flushed Away,"Animation,Comedy,Kids,Family",84.0,66.0,249336,"David Bowers,Sam Fell,"
1540,3503,678,Robots,"Animation,Adventure,Comedy",91,63.0,104500.0,"Chris Wedge,Carlos Saldanha",Robots,"Animation,Comedy,Kids,Family,Science Fiction,Fantasy",89.0,62.0,240572,"Chris Wedge,Carlos Saldanha,"
1541,3504,914,Open Season,"Animation,Adventure,Comedy",83,62.0,66227.0,"Roger Allers,Jill Culton",Open Season,"Action,Adventure,Animation,Comedy",83.0,68.0,468376,"Roger Allers,Jill Culton,Anthony Stacchi,"
1542,3505,1004,Meet the Robinsons,"Animation,Adventure,Comedy",95,69.0,68017.0,Stephen J. Anderson,Meet the Robinsons,"Action,Adventure,Animation,Kids,Family",96.0,70.0,399649,"Stephen John Anderson,Stephen Anderson,"
1543,3508,1032,The Lion King,"Animation,Adventure,Drama",89,85.0,657760.0,"Roger Allers,Rob Minkoff",The Lion King,"Action,Adventure,Animation,Drama,Kids,Family,Musical,Performing Arts",87.0,80.0,1267081,"Roger Allers,Rob Minkoff,"
1544,3508,11469,The Lion King,"Animation,Adventure,Drama",89,85.0,657760.0,"Roger Allers,Rob Minkoff",The Frog King,"Comedy,Drama",,,95,"Darren Star,"
1545,3508,17392,The Lion King,"Animation,Adventure,Drama",89,85.0,657760.0,"Roger Allers,Rob Minkoff",The White King,"Action,Adventure,Art House,International,Drama,Science Fiction,Fantasy",,82.0,18,"Alex Helfrecht,Jrg Tittel ,"
1546,3519,12705,Three Orphan Kittens,"Animation,Comedy,Family",9,72.0,630.0,David Hand,The Orphan King,Drama,,,306,"Andrew Wilder,"
1547,3522,6325,The AristoCats,"Animation,Adventure,Comedy",78,71.0,65716.0,Wolfgang Reitherman,The Aristocats,"Animation,Comedy,Kids,Family,Musical,Performing Arts",78.0,66.0,273121,"Wolfgang Reitherman,Milt Kahl,"
