Id,Title,Category,Duration,Rating,Rating_Count,Director
1432,Newsies,"Kids,Family,Musical,Performing Arts",121,76,50387,"Kenny Ortega,"
1433,Weequahic,"Comedy,Drama",8,,0,"Jamie Ruddy,"
1434,The Longest Week,Comedy,86,48,3224,"Peter Glanz,"
1435,Princess Mononoke,"Action,Adventure,Animation,Drama,Kids,Family,Science Fiction,Fantasy",133,84,220481,"Hayao Miyazaki,"
1436,Youth in Oregon,Comedy,105,,7,"Joel David Moore,"
1437,Blood Ties,"Drama,Mystery",127,62,4065,"Guillaume Canet,"
1438,Rudderless,Drama,105,80,3924,"William H. Macy,"
1439,The Watch,"Comedy,Science Fiction,Fantasy",101,60,80479,"Akiva Schaffer,"
1440,The Convincer (Thin Ice),"Comedy,Drama",93,66,3061,"Jill Sprecher,"
1441,Trust,Horror,,82,125,
1442,Eat Pray Love,Drama,133,60,100156,"Ryan Murphy,"
1443,Watchmen,"Action,Adventure,Drama,Science Fiction,Fantasy",163,68,1055411,"Zack Snyder,"
1444,Public Enemies,"Action,Adventure,Drama",140,66,633337,"Michael Mann,"
1445,Pretty Bird,"Comedy,Drama",96,46,396,"Paul Schneider,"
1446,Dedication,"Comedy,Drama,Romance",111,70,7410,"Justin Theroux,"
1447,Mission: Impossible III,"Action,Adventure,Mystery",127,68,507908,"J.J. Abrams,"
1448,Trust the Man,"Comedy,Drama,Romance",128,58,25612,"Bart Freundlich,"
1449,World Traveler,"Action,Adventure,Art House,International,Drama",104,54,1595,"Bart Freundlich,"
1450,Stage Beauty,"Comedy,Drama,Romance",105,74,11080,"Richard Eyre,"
1451,Big Fish,"Comedy,Drama",125,74,497293,"Tim Burton,"
1452,Charlotte Gray,"Drama,Romance",121,68,7631,"Gillian Armstrong,"
1453,Waking the Dead,"Drama,Mystery,Romance",106,72,4994,"Keith Gordon,"
1454,Almost Famous,"Comedy,Drama",123,74,323962,"Cameron Crowe,"
1455,Without Limits,"Documentary,Drama",119,80,7814,"Robert Towne,"
1456,Monument Ave.,"Action,Adventure,Drama",93,66,1821,"Ted Demme,"
1457,The Hi-Lo Country,"Action,Adventure,Drama",114,62,1645,"Stephen Frears,"
1458,Grind,Drama,96,72,1294,"Chris Kentis,"
1459,Inventing the Abbotts,"Drama,Romance",110,64,9849,"Pat O'Connor,"
1460,Sleepers,"Drama,Mystery",147,72,92533,"Barry Levinson,"
1461,Nina,"Drama,Musical,Performing Arts",90,44,296,"Cynthia Mort,"
1462,Midnight Special,"Drama,Science Fiction,Fantasy",111,70,20520,"Jeff Nichols,"
1463,How To Be Single,"Comedy,Romance",110,64,27097,"Christian Ditter,"
1464,Chappie,"Action,Adventure",119,68,48735,"Neill Blomkamp,"
1465,The Big Short,Drama,130,82,65572,"Adam McKay,"
1466,45 Years,Drama,95,70,13181,"Andrew Haigh,"
1467,The Monster,"Drama,Horror",,60,1853,"Bryan Bertino,"
1468,Dog Eat Dog,"Action,Adventure,Mystery",95,50,318,"Paul Schrader,"
1469,Ordinary World,"Comedy,Drama,Musical,Performing Arts",87,80,253,"Lee Kirk,"
1470,Yoga Hosers,"Action,Adventure,Comedy",88,64,3530,"Kevin Smith,"
1471,Joy,Drama,124,68,45669,"David O. Russell,"
1472,Dark Night,Drama,85,58,56,"Tim Sutton,"
1473,Split,Mystery,116,,4192,"M. Night Shyamalan,"
1474,31,Horror,103,58,3495,"Rob Zombie,"
1475,Max Steel,"Action,Adventure,Comedy,Science Fiction,Fantasy",100,62,4731,"Stewart Hendler,"
1476,Voyage of Time: The IMAX Experience,Documentary,45,82,1706,"Terrence Malick,"
1477,Other People,Drama,97,80,1812,"Chris Kelly,"
1478,Eat That Question: Frank Zappa in His Own Words,"Art House,International,Documentary",90,78,1288,"Thorsten Schtte,"
1479,Kate Plays Christine,Documentary,112,64,266,"Robert Greene,"
1480,Miss Sharon Jones!,Documentary,93,94,308,"Barbara Kopple,"
1481,The Artist,"Comedy,Drama,Romance",100,84,57737,"Michel Hazanavicius,"
1482,Stolen,"Drama,Mystery",97,60,2674,"Anders Anderson,"
1483,No Country for Old Men,"Action,Adventure,Drama,Mystery",122,80,395902,"Joel Coen,Ethan Coen,"
1484,Speed,"Action,Adventure,Mystery",115,66,667734,"Jan de Bont,"
1485,Band Of Robbers,"Action,Adventure,Comedy",95,74,1011,"Aaron Nee,Adam Nee,"
1486,A Mother's Escape,Drama,120,,4,"Blair Hayes,"
1487,Great Plains,Drama,90,,1,"Blair Hayes,"
1488,Consumed,Drama,95,56,64,"Daryl Wein,"
1489,Just Before I Go,"Comedy,Drama",95,70,1118,"Courteney Cox,"
1490,Addicted To Fresno,Comedy,85,52,338,"Jamie Babbit,"
1491,The Midnight Swim,Drama,84,72,238,"Sarah Adina Smith,"
1492,Bad Words,Comedy,89,70,28233,"Jason Bateman,"
1493,Faults,"Drama,Mystery",89,70,4029,"Riley Stearns,"
1494,Famous,"Drama,Mystery",,,17,"David Foote,"
1495,As I Lay Dying,Drama,120,54,3604,"James Franco,"
1496,Odyssea,"Comedy,Drama,Special Interest",13,,1,"Morrisa Maltz,"
1497,Miss Dial,Comedy,88,74,50,"David H. Steinberg,"
1498,Hollywood to Dollywood,"Comedy,Documentary,Special Interest,Television",81,70,94,"John Lavin,"
1499,Blues for Willadean,"Documentary,Drama",113,82,100,"Del Shores,"
1500,Sedona,"Action,Adventure,Art House,International,Comedy,Drama",90,86,50,"Tommy Stovall,"
1501,Spork,"Comedy,Drama",86,76,537,"J.B. Guhman,"
1502,Rango,"Action,Adventure,Animation,Kids,Family",107,72,119242,"Gore Verbinski,"
1503,Dear Lemon Lima,"Comedy,Drama",87,70,567,"Suzi Yoonessi,"
1504,Valley of the Sun,"Comedy,Drama",103,64,39,"Stokes McIntyre,"
1505,Operation: Endgame,"Action,Adventure,Comedy,Drama",82,52,2350,"Fouad Mikati,"
1506,Life Of Lemon,"Comedy,Drama",74,,9,"Barry Kneller,Randy Kent,"
1507,Extract,Comedy,91,58,173830,"Mike Judge,"
1508,Herpes Boy,Comedy,85,44,15,"Nathaniel Atcheson,"
1509,All About Steve,Comedy,99,56,465569,"Phil Traill,"
1510,Henry Poole Is Here,"Comedy,Drama",100,64,9408,"Mark Pellington,"
1511,Polar Opposites,"Action,Adventure,Drama,Mystery",85,56,75,"Fred Olen Ray,"
1512,Hide,"Action,Adventure,Drama,Horror,Mystery",90,60,302,"K.C. Bascombe,"
1513,The Perfect Witness,"Action,Adventure,Horror,Mystery",100,58,526,"Thomas C. Dunn,"
1514,Factory Girl,Drama,89,66,77149,"George Hickenlooper,"
1515,Welcome to Paradise,"Drama,Kids,Family",105,72,346,"Brent Huff,"
1516,Hard Scrambled,Drama,84,62,228,"David Scott Hay,"
1517,Hot Tamale,"Action,Adventure,Comedy,Mystery",102,56,2724,"Michael Damian,"
1518,Rocker,"Comedy,Drama",87,,83,"Lauren Patrice Nadler,"
1519,The House of Usher,"Horror,Mystery",81,52,532,"Hayley Cloake,"
1520,Flags of Our Fathers,"Action,Adventure,Drama",131,70,267631,"Clint Eastwood,"
1521,Hard Pill,Drama,95,66,483,"John Baumgartner,"
1522,Little Miss Sunshine,Comedy,110,80,426047,"Jonathan Dayton,Valerie Faris,"
1523,Daltry Calhoun,Comedy,93,52,20749,"Katrina Holden Bronson,"
1524,Mystery Woman: Mystery Weekend,Mystery,120,70,79,"Mark Griffiths,"
1525,Our Very Own,"Art House,International,Drama",109,66,617,"Cameron Watson,"
1526,Thief of Time,"Drama,Mystery",94,72,132,"Chris Eyre,"
1527,Matchstick Men,"Comedy,Drama",116,68,229217,"Ridley Scott,"
1528,The Rookie,Drama,127,66,60976,"John Lee Hancock,"
1529,Desert Saints,"Action,Adventure,Drama,Horror,Mystery",90,68,1047,"Richard Greenberg,"
1530,Evil Alien Conquerors,"Comedy,Science Fiction,Fantasy",89,68,1090,"Chris Matheson,"
1531,The Rising Place,Drama,93,,80,"Tom Rice,"
1532,Rock Star,"Comedy,Drama,Musical,Performing Arts",107,62,61222,"Stephen Herek,"
1533,Donnie Darko,"Comedy,Mystery,Science Fiction,Fantasy,Romance",113,62,30982900,"Richard Kelly,"
1534,Sordid Lives,"Comedy,Drama",111,82,3389,"Del Shores,"
1535,Under Oath,"Action,Adventure,Drama,Mystery",89,,76,"Dave Payne,"
1536,Blue Valley Songbird,"Drama,Musical,Performing Arts",91,70,757,"Richard A. Colla,"
1537,Dance with Me,"Comedy,Drama,Musical,Performing Arts,Romance",127,64,36308,"Randa Haines,"
1538,Lawn Dogs,"Art House,International,Comedy,Drama",120,76,5346,"John Duigan,"
1539,Dr. Dolittle,"Comedy,Kids,Family",85,56,873595,"Betty Thomas,"
1540,A Thousand Acres,Drama,105,60,4115,"Jocelyn Moorhouse,"
1541,A Time to Kill,"Drama,Mystery",149,72,94695,"Joel Schumacher,"
1542,Norma Jean and Marilyn,"Drama,Television",135,62,3644,"Tim Fywell,"
1543,Love Always,"Comedy,Romance",90,,4,"Jude Pauline Eberhard,"
1544,Safe,"Drama,Mystery",121,74,6335,"Todd Haynes,"
1545,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,109,64,50475,"Beeban Kidron,"
1546,The Dark Half,"Horror,Mystery",122,60,8870,"George A. Romero,"
1547,City Slickers 2 - The Legend of Curly's Gold,"Action,Adventure,Comedy,Western",116,54,61784,"Paul Weiland,"
1548,White Sands,"Action,Adventure,Drama,Mystery",105,58,3605,"Roger Donaldson,"
1549,Love Field,"Drama,Kids,Family",104,64,1975,"Jonathan Kaplan,"
1550,Switched at Birth,"Drama,Television",200,80,187,"Waris Hussein,"
1551,The Image,Drama,91,,252,"Peter Werner,"
1552,Child's Play 2,"Horror,Mystery",84,56,125346,"John Lafia,"
1553,Welcome Home Roxy Carmichael,"Comedy,Drama",98,58,5181,"Jim Abrahams,"
1554,Don't Tell Her It's Me,"Comedy,Drama,Romance",101,64,2290,"Malcolm Mowbray,"
1555,Eating,"Art House,International,Comedy,Drama",110,62,87,"Henry Jaglom,"
1556,Fall from Grace,"Drama,Television",96,,42,"Karen Arthur,"
1557,Flatliners,"Horror,Mystery,Science Fiction,Fantasy",114,64,62459,"Joel Schumacher,"
1558,The Wizard,"Action,Adventure,Comedy,Drama,Kids,Family,Mystery",100,62,20393,"Todd Holland,"
1559,I Know My First Name Is Steven,"Drama,Television",185,80,1207,"Larry Elikann,"
1560,Rain Man,Drama,133,76,312982,"Barry Levinson,"
1561,The Hateful Eight,Western,167,76,69524,"Quentin Tarantino,"
1562,The Noonday Witch,Horror,90,,1,
1563,"Right Now, Wrong Then",Drama,121,70,166,"Sang-soo Hong,"
1564,Do Not Resist,Documentary,73,84,170,"Craig Atkinson,"
1565,Maya Angelou: And Still I Rise,Documentary,,76,63,"Bob Hercules,Rita Coburn Whack,"
1566,Creepy (Kuripi: Itsuwari no rinjin),Drama,130,66,69,"Kiyoshi Kurosawa,"
1567,In the Heat of the Night,"Classics,Drama,Mystery",109,78,22748,"Norman Jewison,"
1568,Let's Be Evil,Horror,83,56,42,"Owen Martin,"
1569,Borderline,"Art House,International,Drama,Special Interest",63,70,154,"Kenneth MacPherson,"
1570,Sharktopus vs. Pteracuda,"Horror,Science Fiction,Fantasy,Television",84,64,57,"Kevin O'Neill (II),Kevin O'Neill,"
1571,Somnus,"Action,Adventure,Art House,International,Mystery,Science Fiction,Fantasy",83,24,21,"Greg Sankara,"
1572,Downhill,"Action,Adventure,Art House,International,Horror,Sports,Fitness",82,,6,"Patricio Valladares,"
1573,Shark Exorcist,Horror,80,32,12,
1574,Starving The Beast,Documentary,95,,49,"Steve Mims,"
1575,Zoom,"Animation,Art House,International,Comedy,Drama",96,64,282,"Pedro Morelli,"
1576,The Killing of America,"Documentary,Special Interest",90,72,110,"Sheldon Renan,"
1577,Realive,"Art House,International,Science Fiction,Fantasy",112,,5,"Mateo Gil,"
1578,Francesca,"Art House,International,Horror,Mystery,Special Interest",,,8,"Luciano Onetti,"
1579,Beyond the Gates,"Action,Adventure,Drama,Horror,Science Fiction,Fantasy",83,,60,"Jackson Stewart,"
1580,The Similars (Los Parecidos),"Art House,International,Science Fiction,Fantasy",89,86,49,"Isaac Ezban,"
1581,Road Games,"Drama,Mystery",95,60,229,"Abner Pastoll,"
1582,Lace Crater,Horror,83,44,42,"Harrison Atkins,"
1583,The Wave (Bolgen),"Action,Adventure,Art House,International,Drama,Mystery",104,70,5944,"Roar Uthaug,"
1584,Citizen Soldier,Documentary,95,84,229,"David Salzberg,Christian Tureaud,"
1585,Edge of Winter,Drama,90,58,266,"Rob Connolly,"
1586,Can We Take a Joke?,Documentary,74,90,158,"Ted Balaker,"
1587,The Phenom,Drama,88,56,570,"Noah Buschel,"
1588,Mark of the Witch (Another),"Horror,Science Fiction,Fantasy",80,62,96,"Jason Bognacki,"
1589,Therapy for a Vampire (Der Vampir auf der Couch),"Comedy,Horror",87,68,119,"David Rhm,"
1590,Almost Holy (Crocodile Gennadiy),Documentary,100,88,377,"Steve Hoover,"
1591,Love Thy Nature,Documentary,76,100,105,"Sylvie Rokab,"
1592,Sin Alas,"Art House,International,Drama",90,96,22,"Ben Chace,"
1593,The Divide,Documentary,78,76,44,"Katharine Round,"
1594,The Wait (L'attesa),"Art House,International,Drama",100,68,182,"Piero Messina,"
1595,Havana Motor Club,"Documentary,Drama,Sports,Fitness",84,,79,"Bent-Jorgen Perlmutt,"
1596,Temps,"Comedy,Romance",95,88,291,"Ryan Sage,"
1597,Viva,"Art House,International,Comedy,Drama,Musical,Performing Arts",120,60,317,"Anna Biller,"
1598,Peter and the Farm,Documentary,91,80,217,"Tony Stone,"
1599,Chronic,Drama,93,70,430,"Michel Franco,"
1600,Disorder (Maryland),"Art House,International,Drama,Mystery",101,66,1656,"Alice Winocour,"
1601,Five Nights in Maine,Drama,82,58,80,"Maris Curran,"
1602,The Adderall Diaries,Drama,105,50,534,"Pamela Romanowsky,"
1603,Demolition,"Comedy,Drama",100,68,7112,"Jean-Marc Valle,"
1604,Already Tomorrow In Hong Kong,"Comedy,Romance",78,68,522,"Emily Ting,"
1605,4th Man Out,,86,76,386,"Andrew Nackman,"
1606,The Benefactor,Drama,92,50,1149,"Andrew Renzi,"
1607,Point Break,"Action,Adventure",113,52,17590,"Ericson Core,"
1608,Dreams Rewired,Documentary,88,,93,"Manu Luksch,Martin Reinhart,Thomas Tode,"
1609,In the Heart of the Sea,"Action,Adventure,Drama",121,68,40031,"Ron Howard,"
1610,Very Semi-Serious,Documentary,81,80,119,"Leah Wolchok,"
1611,The Hallow (The Woods),"Action,Adventure,Horror,Mystery,Science Fiction,Fantasy",92,62,5553,"Corin Hardy,"
1612,Finders Keepers,Documentary,82,76,1158,"Bryan Carberry,Clay Tweel,"
1613,By The Sea,"Drama,Romance",123,52,5278,"Angelina Jolie,"
1614,Bridge of Spies,"Drama,Mystery",135,80,63513,"Steven Spielberg,"
1615,"Arabian Nights: Volume 3, the Enchanted One (As Mil e Uma Noites: Volume 3, O Encantado)",Drama,126,66,110,"Miguel Gomes,"
1616,My Golden Days (Trois Souvenirs De Ma Jeunesse),Drama,120,66,1053,"Arnaud Desplechin,"
1617,Mississippi Grind,Drama,108,66,8015,"Ryan Fleck,Anna Boden,"
1618,Presenting Princess Shaw,"Art House,International,Documentary,Musical,Performing Arts",80,84,343,"Ido Haar,"
1619,The Ones Below,"Art House,International,Mystery",86,64,3314,"David Farr,"
1620,A War (Krigen),Drama,115,76,1639,"Tobias Lindholm,"
1621,Danny Says,Documentary,104,76,81,"Brendan Toller,"
1622,The First Monday in May,Documentary,90,74,1467,"Andrew Rossi,"
1623,To Kill A Mockingbird,"Classics,Drama",130,78,178071,"Robert Mulligan,"
1624,The Monster,"Comedy,Drama,Horror,Science Fiction,Fantasy",86,66,105,"Roland West,"
1625,I Am Not Your Negro,Documentary,95,,57,"Raoul Peck,"
1626,The Death of Superman Lives: What Happened?,Documentary,104,76,1289,"Jon Schnepp,"
1627,The Man Who Shook the Hand of Vicente Fernandez,Drama,99,78,9," Elia Petridis,"
1628,Clouds of Sils Maria,Drama,124,70,10844,"Olivier Assayas,"
1629,Guns Don't Argue,"Action,Adventure,Drama",92,,5,"Bill Karn,Richard C. Kahn,"
1630,Lesbian Vampire Killers,"Action,Adventure,Comedy,Horror",88,54,6296,"Phil Claydon,Philip Claydon,"
1631,En Lektion i Krlek (A Lesson in Love),Comedy,95,74,630,"Ingmar Bergman,"
1632,Is My Face Red,"Action,Adventure,Classics,Drama,Romance",67,,30,"William A. Seiter,"
1633,Lady Snowblood (Lady Snowblood: Blizzard from the Netherworld) (Shurayukihime),"Art House,International,Drama,Mystery",97,76,12247,"Toshiya Fujita,"
1634,Fifty Shades of Grey,Romance,110,58,82048,"Sam Taylor-Johnson,"
1635,First Family,Comedy,104,56,166,"Buck Henry,"
1636,Hellcats of the Navy,"Classics,Drama,Mystery",81,66,210,"Nathan Juran,"
1637,Horror Hotel,"Classics,Horror,Mystery",76,68,3649,"John Moxey,John Llewellyn Moxey,"
1638,Under Fire,"Drama,Mystery",128,66,3765,"Roger Spottiswoode,"
1639,Kurutta ippji (A Crazy Page)(A Page of Madness),"Drama,Special Interest",60,76,275,"Teinosuke Kinugasa,"
1640,Dolemite,"Action,Adventure",88,68,5770,"D'Urville Martin,"
1641,The Vengeance of Fu Manchu,"Action,Adventure,Drama,Horror",91,56,126,"Jeremy Summers,"
1642,The Montecarlo Story (Montecarlo),"Art House,International,Comedy,Drama",99,48,23,"Sam A. Taylor,"
1643,You Can't Escape Forever,Drama,77,,2,"Jo Graham,Joe Graham,"
1644,Ma loute,,118,62,32,"Bruno Dumont,"
1645,Mexicanos de bronce,"Art House,International,Documentary",100,,0,"Julio Fernndez Talamantes,"
1646,The Thin Yellow Line (La delgada lnea amarilla),"Art House,International,Drama",95,76,16,"Celso R. Garca,"
1647,No Manches Frida,Comedy,100,82,2424,"Nacho G. Velilla,"
1648,I Promise You Anarchy (Te prometo anarqua),Drama,100,52,28,"Julio Hernndez Cordn,"
1649,Margarita,"Art House,International,Documentary",,,0,"Bruno Santamara Razo,"
1650,Francofonia,Documentary,88,60,942,"Aleksandr Sokurov,"
1651,Made in Bangkok,"Art House,International,Comedy,Documentary,Drama",75,,1,"Flavio Florencio,"
1652,Atl Tlachinolli,"Art House,International",76,,0,"Alexander Hick,"
1653,Louder Than Bombs,Drama,105,66,2742,"Joachim Trier,"
1654,Saint Laurent,"Art House,International,Drama,Special Interest",135,58,1921,"Bertrand Bonello,"
1655,Youth,"Comedy,Drama",123,72,10774,"Paolo Sorrentino,"
1656,Rams (Hrtar),Drama,90,78,1777,"Grmur Hkonarson,"
1657,The Chosen Ones (Las elegidas),"Art House,International,Drama",105,68,59,"David Pablos,"
1658,Desierto,"Action,Adventure,Drama,Mystery",90,66,3534,"Jons Cuarn,"
1659,Tangerine,"Comedy,Drama",88,74,10157,"Sean Baker (II) ,"
1660,Magical Girl,"Drama,Mystery",127,76,192,"Carlos Vermut,"
1661,Valley Of Love,"Art House,International,Drama",91,68,147,"Guillaume Nicloux,"
1662,Grandma,Comedy,82,70,13779,"Paul Weitz,"
1663,Love,"Art House,International,Drama",130,58,2847,"Gaspar No,"
1664,More Than Honey,Documentary,91,80,2324,"Markus Imhoof,"
1665,ChickLit,"Art House,International,Comedy",96,64,8,"Tony Britten,"
1666,Second Best,Drama,105,74,281,"Chris Menges,"
1667,Darkest Hour,Drama,,,29,"Joe Wright,"
1668,Alien,"Mystery,Science Fiction,Fantasy",117,78,455453,"Ridley Scott,"
1669,Charlie Countryman,"Action,Adventure,Comedy",108,64,4863,"Fredrik Bond,"
1670,The Journey,,94,,0,"Nick Hamm,"
1671,The Journey,"Art House,International,Drama",94,,8,"Nick Hamm,"
1672,Only Lovers Left Alive,Drama,122,74,20605,"Jim Jarmusch,"
1673,Jayne Mansfield's Car,"Comedy,Drama",121,60,1574,"Billy Bob Thornton,"
1674,Benjamin Britten: Peace And Conflict,"Documentary,Drama,Musical,Performing Arts,Special Interest",109,,27,"Tony Britten,"
1675,Doctor Who 50th Anniversary Special: The Day Of The Doctor,"Drama,Horror,Science Fiction,Fantasy,Special Interest",85,94,7005,"Nick Harran,"
1676,"Kidtoons: The Gruffalo, Pocoyo & The Wiggles","Animation,Kids,Family,Special Interest",27,,14,"Uwe Heidschtter,Johannes Weiland,"
1677,Shadows (Hellgate),"Horror,Mystery",93,40,60,"John Penney,"
1678,Tinker Tailor Soldier Spy,"Drama,Mystery",128,70,53264,"Tomas Alfredson,"
1679,The Gruffalo's Child,"Animation,Kids,Family",30,74,1009,"Johannes Weiland Uwe Heidschotter,Johannes Weliand,Uwe Heidschotter,Johannes Weiland,Uwe Heidschtter,"
1680,"Ultramarines: A Warhammer 40,000 Movie","Animation,Science Fiction,Fantasy",77,58,637,"Martyn Pick,"
1681,Immortals,"Action,Adventure,Classics",110,64,68070,"Tarsem Singh,"
1682,Lou,Drama,86,68,181,"Belinda Chayko,"
1683,Melancholia,"Art House,International,Drama,Mystery,Science Fiction,Fantasy",135,70,43708,"Lars von Trier,"
1684,Brighton Rock,"Drama,Mystery",111,56,7672,"Rowan Joffe,"
1685,The Oxford Murders,"Art House,International,Drama,Horror,Mystery",110,58,14530,"lex de la Iglesia,"
1686,44 Inch Chest,"Comedy,Drama,Mystery",94,56,13571,"Malcolm Venville,"
1687,The Limits of Control,"Drama,Mystery",116,58,34055,"Jim Jarmusch,"
1688,The Dolphin's Gift,Documentary,,,5,"Kim Kindersley,"
1689,The Gruffalo,"Animation,Kids,Family,Television",27,78,508,"Max Lang,Jakob Schuh,"
1690,An Englishman in New York,"Comedy,Drama",74,74,324,"Richard Laxton,"
1691,Recount,"Comedy,Drama,Television",116,76,4261,"Jay Roach,"
1692,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure",122,66,1319278,"Steven Spielberg,"
1693,Short Order,"Art House,International,Comedy,Drama",100,58,216,"Anthony Byrne,"
1694,Whaledreamers,"Documentary,Special Interest",89,70,290,"Kim Kindersley,"
1695,Lezione 21 (Lecture 21) (Lesson 21),"Art House,International,Drama",98,64,403,"Alessandro Baricco,"
1696,Who Bombed Birmingham?,Drama,104,,10,"Mike Beckham,"
1697,Joel Files,Documentary,60,,164,"Beate Thalberg,"
1698,Masters of Science Fiction,"Science Fiction,Fantasy",44,,4,"Jonathan Frakes,"
1699,Perfume: The Story of a Murderer,"Drama,Mystery",147,68,266169,"Tom Tykwer,"
1700,The Proposition,"Action,Adventure,Drama,Western",104,74,68625,"John Hillcoat,"
1701,Shooting Dogs (Beyond the Gates),Drama,115,64,8,"Michael Caton-Jones,"
1702,Manderlay,"Drama,Special Interest",139,72,16481,"Lars von Trier,"
